Freq (Hz),Real,Imaginary
1.7000E+02,2.2344E+00,7.7079E-01
1.7200E+02,2.1906E+00,9.2320E-01
1.7400E+02,2.1309E+00,1.0804E+00
1.7600E+02,2.0533E+00,1.2236E+00
1.7800E+02,1.9737E+00,1.3689E+00
1.8000E+02,1.8862E+00,1.5022E+00
1.8200E+02,1.7807E+00,1.6395E+00
1.8400E+02,1.6594E+00,1.7668E+00
1.8600E+02,1.5300E+00,1.8922E+00
1.8800E+02,1.3928E+00,2.0175E+00
1.8900E+02,1.2475E+00,2.1230E+00
1.9100E+02,1.0903E+00,2.2384E+00
1.9300E+02,9.2400E-01,2.3239E+00
1.9500E+02,7.4314E-01,2.4015E+00
1.9700E+02,5.7302E-01,2.4910E+00
1.9900E+02,3.7744E-01,2.5468E+00
2.0100E+02,1.7330E-01,2.6184E+00
2.0300E+02,-3.0362E-02,2.6562E+00
2.0500E+02,-2.3100E-01,2.6960E+00
2.0700E+02,-4.2559E-01,2.7119E+00
2.0900E+02,-6.5022E-01,2.7059E+00
2.1100E+02,-8.6689E-01,2.7119E+00
2.1300E+02,-1.0903E+00,2.6900E+00
2.1500E+02,-1.2973E+00,2.6562E+00
2.1700E+02,-1.5261E+00,2.6184E+00
2.1900E+02,-1.7409E+00,2.5647E+00
2.2100E+02,-1.9459E+00,2.4672E+00
2.2300E+02,-2.1548E+00,2.3717E+00
2.2500E+02,-2.3756E+00,2.2841E+00
2.2700E+02,-2.5706E+00,2.1966E+00
2.2900E+02,-2.7517E+00,2.0573E+00
2.3000E+02,-2.9347E+00,1.9280E+00
2.3200E+02,-3.0979E+00,1.7768E+00
2.3400E+02,-3.2710E+00,1.5798E+00
2.3600E+02,-3.4262E+00,1.4007E+00
2.3800E+02,-3.5635E+00,1.2256E+00
2.4000E+02,-3.7008E+00,1.0267E+00
2.4200E+02,-3.7982E+00,8.2710E-01
2.4400E+02,-3.8818E+00,6.1003E-01
2.4600E+02,-3.9554E+00,3.5774E-01
2.4800E+02,-4.0151E+00,1.2811E-01
2.5000E+02,-4.0768E+00,-1.0680E-01
2.5200E+02,-4.0907E+00,-3.6689E-01
2.5400E+02,-4.1047E+00,-6.3410E-01
2.5600E+02,-4.0987E+00,-8.9435E-01
2.5800E+02,-4.0828E+00,-1.1441E+00
2.6000E+02,-4.0708E+00,-1.3947E+00
2.6200E+02,-3.9893E+00,-1.6932E+00
2.6400E+02,-3.9316E+00,-1.9757E+00
2.6600E+02,-3.8400E+00,-2.2085E+00
2.6800E+02,-3.7207E+00,-2.5209E+00
2.7000E+02,-3.5933E+00,-2.7815E+00
2.7100E+02,-3.3864E+00,-3.0481E+00
2.7300E+02,-3.2113E+00,-3.3128E+00
2.7500E+02,-3.0183E+00,-3.5336E+00
2.7700E+02,-2.7636E+00,-3.7624E+00
2.7900E+02,-2.5189E+00,-4.0131E+00
2.8100E+02,-2.3000E+00,-4.2579E+00
2.8300E+02,-2.0354E+00,-4.4986E+00
2.8500E+02,-1.7310E+00,-4.7016E+00
2.8700E+02,-1.4425E+00,-4.8269E+00
2.8900E+02,-1.1301E+00,-4.9403E+00
2.9100E+02,-8.3207E-01,-5.1273E+00
2.9300E+02,-4.8886E-01,-5.2606E+00
2.9500E+02,-1.1530E-01,-5.3999E+00
2.9700E+02,2.2065E-01,-5.5213E+00
2.9900E+02,6.1580E-01,-5.6088E+00
3.0100E+02,1.0255E+00,-5.6168E+00
3.0300E+02,1.3749E+00,-5.5969E+00
3.0500E+02,1.7847E+00,-5.6844E+00
3.0700E+02,2.1767E+00,-5.7541E+00
3.0900E+02,2.5607E+00,-5.6884E+00
3.1100E+02,2.9168E+00,-5.5869E+00
3.1300E+02,3.3446E+00,-5.5472E+00
3.1400E+02,3.7286E+00,-5.3959E+00
3.1600E+02,4.1842E+00,-5.2706E+00
3.1800E+02,4.5663E+00,-5.1850E+00
3.2000E+02,4.9284E+00,-4.9881E+00
3.2200E+02,5.3561E+00,-4.7891E+00
3.2400E+02,5.7700E+00,-4.5663E+00
3.2600E+02,6.0804E+00,-4.3275E+00
3.2800E+02,6.3749E+00,-4.0867E+00
3.3000E+02,6.6733E+00,-3.8102E+00
3.3200E+02,6.9578E+00,-3.5635E+00
3.3400E+02,7.2543E+00,-3.2173E+00
3.3600E+02,7.5308E+00,-2.7457E+00
3.3800E+02,7.7955E+00,-2.3717E+00
3.4000E+02,7.9865E+00,-1.8942E+00
3.4200E+02,8.1158E+00,-1.4922E+00
3.4400E+02,8.3605E+00,-1.1819E+00
3.4600E+02,8.4501E+00,-8.3008E-01
3.4800E+02,8.7346E+00,-3.1596E-01
3.5000E+02,8.8281E+00,4.0728E-02
3.5200E+02,8.9276E+00,5.7382E-01
3.5400E+02,8.9733E+00,1.2833E+00
3.5500E+02,8.9873E+00,1.8384E+00
3.5700E+02,9.0569E+00,2.1886E+00
3.5900E+02,9.0191E+00,2.6741E+00
3.6100E+02,8.9296E+00,3.2272E+00
3.6300E+02,8.8380E+00,3.7684E+00
3.6500E+02,8.5913E+00,4.2857E+00
3.6700E+02,8.5277E+00,4.8945E+00
3.6900E+02,8.4819E+00,5.5730E+00
3.7100E+02,8.1934E+00,6.0028E+00
3.7300E+02,7.8870E+00,6.4107E+00
3.7500E+02,7.6602E+00,7.0314E+00
3.7700E+02,7.3955E+00,7.5547E+00
3.7900E+02,7.1051E+00,8.0661E+00
3.8100E+02,6.7529E+00,8.3406E+00
3.8300E+02,6.4007E+00,8.9495E+00
3.8500E+02,5.9710E+00,9.6697E+00
3.8700E+02,5.4079E+00,1.0167E+01
3.8900E+02,4.9642E+00,1.0386E+01
3.9100E+02,4.4329E+00,1.0724E+01
3.9300E+02,4.0310E+00,1.1242E+01
3.9500E+02,3.4719E+00,1.1580E+01
3.9600E+02,3.0959E+00,1.1739E+01
3.9800E+02,2.5229E+00,1.2236E+01
4.0000E+02,2.0275E+00,1.2455E+01
4.0200E+02,1.5480E+00,1.2654E+01
4.0400E+02,9.9522E-01,1.3072E+01
4.0600E+02,5.5292E-01,1.3132E+01
4.0800E+02,-2.9845E-03,1.3370E+01
4.1000E+02,-5.2747E-01,1.3450E+01
4.1200E+02,-1.0828E+00,1.3530E+01
4.1400E+02,-1.9737E+00,1.3768E+01
4.1600E+02,-2.6761E+00,1.3709E+01
4.1800E+02,-2.8770E+00,1.3908E+01
4.2000E+02,-3.3585E+00,1.4067E+01
4.2200E+02,-4.0370E+00,1.3947E+01
4.2400E+02,-4.4887E+00,1.3689E+01
4.2600E+02,-4.9622E+00,1.3609E+01
4.2800E+02,-5.8376E+00,1.3211E+01
4.3000E+02,-6.0684E+00,1.2893E+01
4.3200E+02,-6.6196E+00,1.2873E+01
4.3400E+02,-7.2443E+00,1.2973E+01
4.3600E+02,-7.2583E+00,1.2495E+01
4.3800E+02,-7.8671E+00,1.2256E+01
4.3900E+02,-8.4700E+00,1.1958E+01
4.4100E+02,-9.2340E+00,1.1878E+01
4.4300E+02,-9.3315E+00,1.1540E+01
4.4500E+02,-9.5881E+00,1.1281E+01
4.4700E+02,-1.0175E+01,1.0497E+01
4.4900E+02,-1.0191E+01,1.0000E+01
4.5100E+02,-1.0364E+01,9.6080E+00
4.5300E+02,-1.0724E+01,9.0967E+00
4.5500E+02,-1.1202E+01,8.7445E+00
4.5700E+02,-1.1600E+01,8.9952E+00
4.5900E+02,-1.1639E+01,8.6053E+00
4.6100E+02,-1.2117E+01,7.8492E+00
4.6300E+02,-1.2197E+01,7.4891E+00
4.6500E+02,-1.2415E+01,7.2384E+00
4.6700E+02,-1.2515E+01,6.5062E+00
4.6900E+02,-1.2774E+01,5.8874E+00
4.7100E+02,-1.2793E+01,5.4218E+00
4.7300E+02,-1.2793E+01,5.0497E+00
4.7500E+02,-1.2654E+01,4.8368E+00
4.7700E+02,-1.2714E+01,4.2220E+00
4.7900E+02,-1.3609E+01,4.0430E+00
4.8000E+02,-1.3550E+01,3.6251E+00
4.8200E+02,-1.3331E+01,3.1476E+00
4.8400E+02,-1.3370E+01,2.4015E+00
4.8600E+02,-1.3390E+01,2.1170E+00
4.8800E+02,-1.3470E+01,2.1528E+00
4.9000E+02,-1.3828E+01,1.9479E+00
4.9200E+02,-1.3331E+01,1.4162E+00
4.9400E+02,-1.3291E+01,9.7433E-01
4.9600E+02,-1.3311E+01,2.3359E-01
4.9800E+02,-1.3550E+01,2.9192E-02
5.0000E+02,-1.3012E+01,-3.2630E-01
