Freq (Hz),Real,Imaginary
4.0400E+02,9.8965E+00,9.0962E+00
4.0600E+02,9.5381E+00,9.6277E+00
4.0800E+02,9.1519E+00,1.0233E+01
4.1000E+02,8.7995E+00,1.0751E+01
4.1200E+02,8.4053E+00,1.1288E+01
4.1400E+02,8.0530E+00,1.1706E+01
4.1600E+02,7.6568E+00,1.2184E+01
4.1800E+02,7.0874E+00,1.2602E+01
4.2000E+02,6.5937E+00,1.3020E+01
4.2200E+02,6.1736E+00,1.3538E+01
4.2400E+02,5.6699E+00,1.3916E+01
4.2600E+02,5.1404E+00,1.4155E+01
4.2800E+02,4.7362E+00,1.4334E+01
4.3000E+02,4.0972E+00,1.4673E+01
4.3200E+02,3.6134E+00,1.4971E+01
4.3400E+02,2.9743E+00,1.5150E+01
4.3600E+02,2.2138E+00,1.5329E+01
4.3800E+02,1.7221E+00,1.5449E+01
4.3900E+02,1.1726E+00,1.5449E+01
4.4100E+02,6.0183E-01,1.5349E+01
4.4300E+02,-1.3795E-01,1.5389E+01
4.4500E+02,-8.4372E-01,1.5429E+01
4.4700E+02,-1.1700E+00,1.5110E+01
4.4900E+02,-1.9729E+00,1.5190E+01
4.5100E+02,-2.6478E+00,1.5071E+01
4.5300E+02,-3.1455E+00,1.4832E+01
4.5500E+02,-3.7786E+00,1.4513E+01
4.5700E+02,-4.6586E+00,1.4195E+01
4.5900E+02,-5.3514E+00,1.3797E+01
4.6100E+02,-5.6102E+00,1.3219E+01
4.6300E+02,-6.3010E+00,1.2960E+01
4.6500E+02,-7.0297E+00,1.2542E+01
4.6700E+02,-7.5254E+00,1.2005E+01
4.6900E+02,-7.9614E+00,1.1527E+01
4.7100E+02,-8.4292E+00,1.0950E+01
4.7300E+02,-8.9429E+00,1.0293E+01
4.7500E+02,-9.5501E+00,9.5361E+00
4.7700E+02,-1.0026E+01,8.8035E+00
4.7900E+02,-1.0591E+01,8.2580E+00
4.8000E+02,-1.0770E+01,7.6309E+00
4.8200E+02,-1.1109E+01,6.9202E+00
4.8400E+02,-1.1666E+01,6.5001E+00
4.8600E+02,-1.1965E+01,5.7137E+00
4.8800E+02,-1.2463E+01,4.5391E+00
4.9000E+02,-1.2383E+01,3.6631E+00
4.9200E+02,-1.2144E+01,2.8091E+00
4.9400E+02,-1.2283E+01,2.0267E+00
4.9600E+02,-1.2483E+01,1.3870E+00
4.9800E+02,-1.2622E+01,5.8352E-01
5.0000E+02,-1.2622E+01,-2.3810E-01
