Freq (Hz),Real,Imaginary
1.7400E+02,-3.4886E+00,1.2816E+00
1.7600E+02,-3.6517E+00,9.7930E-01
1.7800E+02,-3.7652E+00,6.6348E-01
1.8000E+02,-3.8786E+00,3.2836E-01
1.8200E+02,-3.9423E+00,-2.0378E-02
1.8400E+02,-3.9781E+00,-3.6915E-01
1.8600E+02,-3.9821E+00,-7.2915E-01
1.8800E+02,-3.9443E+00,-1.0786E+00
1.8900E+02,-3.8766E+00,-1.4647E+00
1.9100E+02,-3.7771E+00,-1.8209E+00
1.9300E+02,-3.6219E+00,-2.1692E+00
1.9500E+02,-3.4607E+00,-2.5294E+00
1.9700E+02,-3.2299E+00,-2.8776E+00
1.9900E+02,-2.9731E+00,-3.1861E+00
2.0100E+02,-2.6905E+00,-3.4726E+00
2.0300E+02,-2.3682E+00,-3.7711E+00
2.0500E+02,-2.0179E+00,-4.0199E+00
2.0700E+02,-1.6498E+00,-4.2448E+00
2.0900E+02,-1.2617E+00,-4.4378E+00
2.1100E+02,-8.4199E-01,-4.6070E+00
2.1300E+02,-3.9861E-01,-4.7542E+00
2.1500E+02,4.3737E-02,-4.8119E+00
2.1700E+02,5.1264E-01,-4.8756E+00
2.1900E+02,9.9343E-01,-4.9035E+00
2.2100E+02,1.4567E+00,-4.8577E+00
2.2300E+02,1.9602E+00,-4.7682E+00
2.2500E+02,2.4398E+00,-4.6706E+00
2.2700E+02,2.9473E+00,-4.4756E+00
2.2900E+02,3.3592E+00,-4.3284E+00
2.3000E+02,3.8070E+00,-4.0836E+00
2.3200E+02,4.2408E+00,-3.7751E+00
2.3400E+02,4.6607E+00,-3.4687E+00
2.3600E+02,5.0408E+00,-3.1164E+00
2.3800E+02,5.3930E+00,-2.7104E+00
2.4000E+02,5.7174E+00,-2.2587E+00
2.4200E+02,5.9900E+00,-1.8109E+00
2.4400E+02,6.1811E+00,-1.2915E+00
2.4600E+02,6.3980E+00,-7.9761E-01
2.4800E+02,6.5532E+00,-2.5930E-01
2.5000E+02,6.6149E+00,3.6179E-01
2.5200E+02,6.6468E+00,9.1781E-01
2.5400E+02,6.6090E+00,1.5144E+00
2.5600E+02,6.5433E+00,2.1274E+00
2.5800E+02,6.4239E+00,2.7284E+00
2.6000E+02,6.2905E+00,3.3254E+00
2.6200E+02,6.0239E+00,3.9045E+00
2.6400E+02,5.6935E+00,4.4776E+00
2.6600E+02,5.3453E+00,5.0587E+00
2.6800E+02,4.9393E+00,5.6119E+00
2.7000E+02,4.5373E+00,6.0816E+00
2.7100E+02,3.9841E+00,6.5433E+00
2.7300E+02,3.4050E+00,6.9711E+00
2.7500E+02,2.8199E+00,7.4010E+00
2.7700E+02,2.2129E+00,7.7731E+00
2.7900E+02,1.4965E+00,8.0438E+00
2.8100E+02,7.4448E-01,8.2448E+00
2.8300E+02,5.5849E-02,8.4816E+00
2.8500E+02,-6.9632E-01,8.6129E+00
2.8700E+02,-1.5104E+00,8.6507E+00
2.8900E+02,-2.2746E+00,8.6109E+00
2.9100E+02,-3.1582E+00,8.5871E+00
2.9300E+02,-3.9861E+00,8.4975E+00
2.9500E+02,-4.7502E+00,8.2587E+00
2.9700E+02,-5.5642E+00,7.9522E+00
2.9900E+02,-6.3284E+00,7.5522E+00
3.0100E+02,-7.0846E+00,7.1443E+00
3.0300E+02,-7.8448E+00,6.6647E+00
3.0500E+02,-8.5552E+00,6.1353E+00
3.0700E+02,-9.2358E+00,5.4945E+00
3.0900E+02,-9.9085E+00,4.7662E+00
3.1100E+02,-1.0408E+01,4.0498E+00
3.1300E+02,-1.0826E+01,3.2637E+00
3.1400E+02,-1.1224E+01,2.4040E+00
3.1600E+02,-1.1483E+01,1.5383E+00
3.1800E+02,-1.1781E+01,4.9572E-01
3.2000E+02,-1.2179E+01,-5.4607E-01
3.2200E+02,-1.2259E+01,-1.5960E+00
3.2400E+02,-1.2279E+01,-2.6090E+00
3.2600E+02,-1.2239E+01,-3.7055E+00
3.2800E+02,-1.2080E+01,-4.5652E+00
3.3000E+02,-1.1980E+01,-5.8070E+00
3.3200E+02,-1.1562E+01,-7.0090E+00
3.3400E+02,-1.1104E+01,-7.9502E+00
3.3600E+02,-1.0627E+01,-8.8239E+00
3.3800E+02,-9.9045E+00,-9.9045E+00
3.4000E+02,-9.1821E+00,-1.1065E+01
3.4200E+02,-8.5592E+00,-1.1881E+01
3.4400E+02,-7.7035E+00,-1.2776E+01
3.4600E+02,-6.7463E+00,-1.3731E+01
3.4800E+02,-5.6259E+00,-1.4507E+01
3.5000E+02,-4.5294E+00,-1.5363E+01
3.5200E+02,-3.3254E+00,-1.5900E+01
3.5400E+02,-2.0139E+00,-1.6299E+01
3.5500E+02,-8.2428E-01,-1.6756E+01
3.5700E+02,4.1731E-01,-1.7274E+01
3.5900E+02,2.1075E+00,-1.7672E+01
3.6100E+02,3.3891E+00,-1.7672E+01
3.6300E+02,4.6985E+00,-1.7612E+01
3.6500E+02,6.1632E+00,-1.7731E+01
3.6700E+02,7.8030E+00,-1.7532E+01
3.6900E+02,9.0249E+00,-1.7254E+01
3.7100E+02,1.0432E+01,-1.6756E+01
3.7300E+02,1.1861E+01,-1.6418E+01
3.7500E+02,1.3274E+01,-1.5920E+01
3.7700E+02,1.4806E+01,-1.5104E+01
3.7900E+02,1.6219E+01,-1.4328E+01
3.8100E+02,1.7672E+01,-1.3532E+01
3.8300E+02,1.8766E+01,-1.2418E+01
3.8500E+02,1.9662E+01,-1.0706E+01
3.8700E+02,2.0697E+01,-9.5343E+00
3.8900E+02,2.1930E+01,-8.7582E+00
3.9100E+02,2.2846E+01,-7.6995E+00
3.9300E+02,2.3463E+01,-5.9164E+00
3.9500E+02,2.4279E+01,-4.1930E+00
3.9600E+02,2.4896E+01,-2.4697E+00
3.9800E+02,2.5313E+01,-5.9998E-01
4.0000E+02,2.5891E+01,1.2828E+00
4.0200E+02,2.5711E+01,2.7801E+00
4.0400E+02,2.5811E+01,4.5333E+00
4.0600E+02,2.6030E+01,6.0080E+00
4.0800E+02,2.5751E+01,7.2697E+00
4.1000E+02,2.5652E+01,9.3095E+00
4.1200E+02,2.5234E+01,1.1005E+01
4.1400E+02,2.5055E+01,1.2856E+01
4.1600E+02,2.4259E+01,1.4806E+01
4.1800E+02,2.3682E+01,1.6657E+01
4.2000E+02,2.2945E+01,1.8866E+01
4.2200E+02,2.1632E+01,2.0020E+01
4.2400E+02,2.0199E+01,2.1572E+01
4.2600E+02,1.9224E+01,2.3164E+01
4.2800E+02,1.8249E+01,2.4159E+01
4.3000E+02,1.6915E+01,2.5294E+01
4.3200E+02,1.5323E+01,2.6706E+01
4.3400E+02,1.3811E+01,2.7861E+01
4.3600E+02,1.2259E+01,2.8577E+01
4.3800E+02,1.0237E+01,2.9413E+01
4.3900E+02,8.1751E+00,2.9851E+01
4.4100E+02,7.0070E+00,3.0806E+01
4.4300E+02,5.0189E+00,3.0965E+01
4.4500E+02,2.9453E+00,3.0766E+01
4.4700E+02,1.5164E+00,3.0687E+01
4.4900E+02,3.7100E-01,3.1363E+01
4.5100E+02,-2.1194E+00,3.1443E+01
4.5300E+02,-3.8050E+00,3.0806E+01
4.5500E+02,-5.5642E+00,3.0507E+01
4.5700E+02,-7.6378E+00,3.0169E+01
4.5900E+02,-9.7393E+00,2.9672E+01
4.6100E+02,-1.1323E+01,2.9095E+01
4.6300E+02,-1.2776E+01,2.8776E+01
4.6500E+02,-1.4806E+01,2.7343E+01
4.6700E+02,-1.6299E+01,2.6229E+01
4.6900E+02,-1.7711E+01,2.5095E+01
4.7100E+02,-1.9363E+01,2.3642E+01
4.7300E+02,-2.0776E+01,2.2408E+01
4.7500E+02,-2.1871E+01,2.1333E+01
4.7700E+02,-2.3085E+01,2.0318E+01
4.7900E+02,-2.3960E+01,1.8866E+01
4.8000E+02,-2.5393E+01,1.6438E+01
4.8200E+02,-2.6030E+01,1.4905E+01
4.8400E+02,-2.7204E+01,1.3711E+01
4.8600E+02,-2.7164E+01,1.1385E+01
4.8800E+02,-2.7741E+01,9.5124E+00
4.9000E+02,-2.8398E+01,7.9144E+00
4.9200E+02,-2.8697E+01,6.5453E+00
4.9400E+02,-2.8179E+01,4.9692E+00
4.9600E+02,-2.9393E+01,3.2259E+00
4.9800E+02,-2.9711E+01,1.2639E+00
5.0000E+02,-2.9532E+01,-9.2716E-01
