Freq (Hz),Real,Imaginary
9.7700E+01,2.7907E+00,1.5167E+00
9.9600E+01,2.5683E+00,1.8807E+00
1.0200E+02,2.3458E+00,2.1840E+00
1.0400E+02,2.1031E+00,2.4975E+00
1.0500E+02,1.7492E+00,2.7907E+00
1.0700E+02,1.4156E+00,2.9828E+00
1.0900E+02,1.0212E+00,3.2154E+00
1.1100E+02,5.8342E-01,3.3569E+00
1.1300E+02,1.5470E-01,3.4580E+00
1.1500E+02,-2.8817E-01,3.5086E+00
1.1700E+02,-7.2295E-01,3.4985E+00
1.1900E+02,-1.2133E+00,3.4277E+00
1.2100E+02,-1.6785E+00,3.3266E+00
1.2300E+02,-2.1031E+00,3.1648E+00
1.2500E+02,-2.5177E+00,2.9323E+00
1.2700E+02,-2.9626E+00,2.6491E+00
1.2900E+02,-3.2963E+00,2.3862E+00
1.3100E+02,-3.6502E+00,1.9818E+00
1.3300E+02,-3.9434E+00,1.5571E+00
1.3500E+02,-4.1456E+00,1.1223E+00
1.3700E+02,-4.3175E+00,6.3195E-01
1.3900E+02,-4.4489E+00,8.8979E-02
1.4100E+02,-4.5197E+00,-3.7715E-01
1.4300E+02,-4.4995E+00,-9.4439E-01
1.4500E+02,-4.3883E+00,-1.4965E+00
1.4600E+02,-4.2265E+00,-2.0425E+00
1.4800E+02,-3.9737E+00,-2.5177E+00
1.5000E+02,-3.6805E+00,-3.0637E+00
1.5200E+02,-3.3670E+00,-3.4985E+00
1.5400E+02,-2.9323E+00,-3.9232E+00
1.5600E+02,-2.4368E+00,-4.3782E+00
1.5800E+02,-1.9616E+00,-4.6916E+00
1.6000E+02,-1.3953E+00,-4.9747E+00
1.6200E+02,-7.6643E-01,-5.1769E+00
1.6400E+02,-8.6148E-02,-5.3387E+00
1.6600E+02,5.0758E-01,-5.3792E+00
1.6800E+02,1.1729E+00,-5.3893E+00
1.7000E+02,1.8605E+00,-5.2882E+00
1.7200E+02,2.5784E+00,-5.1163E+00
1.7400E+02,3.2154E+00,-4.8837E+00
1.7600E+02,3.9130E+00,-4.5501E+00
1.7800E+02,4.4085E+00,-4.1759E+00
1.8000E+02,4.9343E+00,-3.6805E+00
1.8200E+02,5.5106E+00,-3.1143E+00
1.8400E+02,5.9151E+00,-2.5581E+00
1.8600E+02,6.3498E+00,-1.8504E+00
1.8800E+02,6.6026E+00,-1.1325E+00
1.8900E+02,6.8049E+00,-3.0738E-01
1.9100E+02,6.8655E+00,3.9333E-01
1.9300E+02,6.8352E+00,1.2437E+00
1.9500E+02,6.7543E+00,2.0526E+00
1.9700E+02,6.5217E+00,2.9120E+00
1.9900E+02,6.2285E+00,3.6400E+00
2.0100E+02,5.8847E+00,4.3579E+00
2.0300E+02,5.3488E+00,5.2073E+00
2.0500E+02,4.8635E+00,5.8544E+00
2.0700E+02,4.1759E+00,6.4712E+00
2.0900E+02,3.3771E+00,7.0677E+00
2.1100E+02,2.5480E+00,7.5632E+00
2.1300E+02,1.6684E+00,7.8969E+00
2.1500E+02,7.2396E-01,8.3013E+00
2.1700E+02,-3.0030E-01,8.4934E+00
2.1900E+02,-1.3043E+00,8.5238E+00
2.2100E+02,-2.2649E+00,8.4125E+00
2.2300E+02,-3.2356E+00,8.2406E+00
2.2500E+02,-4.4388E+00,7.9474E+00
2.2700E+02,-5.3286E+00,7.5228E+00
2.2900E+02,-6.3397E+00,6.9464E+00
2.3000E+02,-7.3104E+00,6.3600E+00
2.3200E+02,-8.1092E+00,5.6117E+00
2.3400E+02,-8.8574E+00,4.7118E+00
2.3600E+02,-9.3529E+00,3.5996E+00
2.3800E+02,-9.8989E+00,2.4570E+00
2.4000E+02,-1.0313E+01,1.5066E+00
2.4200E+02,-1.0617E+01,3.4277E-01
2.4400E+02,-1.0920E+01,-1.0718E+00
2.4600E+02,-1.0819E+01,-2.1335E+00
2.4800E+02,-1.0718E+01,-3.4176E+00
2.5000E+02,-1.0516E+01,-4.6714E+00
2.5200E+02,-9.9292E+00,-5.9252E+00
2.5400E+02,-9.3327E+00,-7.3205E+00
2.5600E+02,-8.6957E+00,-8.5844E+00
2.5800E+02,-7.7351E+00,-9.6764E+00
2.6000E+02,-6.7947E+00,-1.0516E+01
2.6200E+02,-5.6825E+00,-1.1325E+01
2.6400E+02,-4.4590E+00,-1.2133E+01
2.6600E+02,-2.9828E+00,-1.2942E+01
2.6800E+02,-1.5268E+00,-1.3549E+01
2.7000E+02,1.9312E-02,-1.3953E+01
2.7100E+02,1.6582E+00,-1.4055E+01
2.7300E+02,3.4580E+00,-1.4055E+01
2.7500E+02,5.1365E+00,-1.3852E+01
2.7700E+02,6.6532E+00,-1.3448E+01
2.7900E+02,8.3316E+00,-1.2942E+01
2.8100E+02,1.0030E+01,-1.2437E+01
2.8300E+02,1.1729E+01,-1.1426E+01
2.8500E+02,1.2942E+01,-1.0071E+01
2.8700E+02,1.4257E+01,-8.8979E+00
2.8900E+02,1.5672E+01,-7.3610E+00
2.9100E+02,1.6886E+01,-5.5207E+00
2.9300E+02,1.7391E+01,-3.9737E+00
2.9500E+02,1.8504E+01,-1.8807E+00
2.9700E+02,1.8908E+01,-2.9727E-01
2.9900E+02,1.9515E+01,1.9818E+00
3.0100E+02,1.9515E+01,4.2265E+00
3.0300E+02,1.8706E+01,6.1577E+00
3.0500E+02,1.7998E+01,8.4934E+00
3.0700E+02,1.7796E+01,1.0415E+01
3.0900E+02,1.6886E+01,1.3145E+01
3.1100E+02,1.5774E+01,1.5066E+01
3.1300E+02,1.4459E+01,1.6684E+01
3.1400E+02,1.2841E+01,1.8807E+01
3.1600E+02,1.0920E+01,2.0526E+01
3.1800E+02,9.2113E+00,2.1941E+01
3.2000E+02,7.2194E+00,2.2851E+01
3.2200E+02,4.2973E+00,2.4368E+01
3.2400E+02,1.6987E+00,2.5177E+01
3.2600E+02,-1.3751E+00,2.6593E+01
3.2800E+02,-4.0950E+00,2.5885E+01
3.3000E+02,-6.8251E+00,2.5683E+01
3.3200E+02,-8.9484E+00,2.5683E+01
3.3400E+02,-1.1931E+01,2.5784E+01
3.3600E+02,-1.5774E+01,2.4671E+01
3.3800E+02,-1.8706E+01,2.3761E+01
3.4000E+02,-2.0930E+01,2.2144E+01
3.4200E+02,-2.3559E+01,1.9717E+01
3.4400E+02,-2.5177E+01,1.7897E+01
3.4600E+02,-2.7401E+01,1.6380E+01
3.4800E+02,-3.0233E+01,1.3650E+01
3.5000E+02,-3.1547E+01,1.1223E+01
3.5200E+02,-3.3165E+01,8.5743E+00
3.5400E+02,-3.5288E+01,4.4894E+00
3.5500E+02,-3.6704E+01,1.2538E+00
3.5700E+02,-3.6906E+01,-2.1638E+00
3.5900E+02,-3.6502E+01,-4.9949E+00
3.6100E+02,-3.5490E+01,-8.0789E+00
3.6300E+02,-3.5996E+01,-1.1527E+01
3.6500E+02,-3.5288E+01,-1.4965E+01
3.6700E+02,-3.4075E+01,-1.9818E+01
3.6900E+02,-3.4075E+01,-2.3054E+01
3.7100E+02,-3.2659E+01,-2.6390E+01
3.7300E+02,-2.8615E+01,-2.9525E+01
3.7500E+02,-2.6390E+01,-3.1446E+01
3.7700E+02,-2.5581E+01,-3.5086E+01
3.7900E+02,-2.1436E+01,-3.7310E+01
3.8100E+02,-1.8504E+01,-3.9636E+01
3.8300E+02,-1.5774E+01,-4.1456E+01
3.8500E+02,-1.0920E+01,-4.4894E+01
3.8700E+02,-5.9757E+00,-4.6613E+01
3.8900E+02,-1.7189E+00,-4.5905E+01
3.9100E+02,2.8109E-01,-4.4590E+01
3.9300E+02,4.7321E+00,-4.5804E+01
3.9500E+02,8.5743E+00,-4.5298E+01
3.9600E+02,1.2336E+01,-4.5703E+01
3.9800E+02,1.7594E+01,-4.4692E+01
4.0000E+02,2.1436E+01,-4.3579E+01
4.0200E+02,2.5581E+01,-4.2366E+01
4.0400E+02,2.8716E+01,-3.9535E+01
4.0600E+02,3.1547E+01,-3.5693E+01
4.0800E+02,3.6502E+01,-3.1749E+01
4.1000E+02,3.9029E+01,-2.7604E+01
4.1200E+02,4.0748E+01,-2.5379E+01
4.1400E+02,4.2973E+01,-2.4166E+01
4.1600E+02,4.3782E+01,-2.0222E+01
4.1800E+02,4.4793E+01,-1.7695E+01
4.2000E+02,4.6107E+01,-1.2841E+01
4.2200E+02,4.5298E+01,-6.5824E+00
4.2400E+02,4.5602E+01,4.1658E-01
4.2600E+02,4.4995E+01,1.9211E+00
4.2800E+02,4.4186E+01,6.0263E+00
4.3000E+02,4.3377E+01,1.1021E+01
4.3200E+02,4.4590E+01,1.4459E+01
4.3400E+02,4.1456E+01,1.6684E+01
4.3600E+02,3.9333E+01,1.9818E+01
4.3800E+02,3.6906E+01,2.5379E+01
4.3900E+02,3.7412E+01,2.9828E+01
4.4100E+02,3.4277E+01,2.8311E+01
4.4300E+02,2.9120E+01,3.1749E+01
4.4500E+02,2.6694E+01,3.3064E+01
4.4700E+02,2.1132E+01,3.4783E+01
4.4900E+02,1.7189E+01,3.3873E+01
4.5100E+02,1.6279E+01,3.5895E+01
4.5300E+02,1.2841E+01,3.7917E+01
4.5500E+02,1.1325E+01,3.9232E+01
4.5700E+02,5.1769E+00,3.9130E+01
4.5900E+02,1.3953E+00,3.8524E+01
4.6100E+02,-1.2235E+00,3.6097E+01
4.6300E+02,-4.3579E+00,3.6097E+01
4.6500E+02,-6.9666E+00,3.4176E+01
4.6700E+02,-8.8271E+00,3.2154E+01
4.6900E+02,-9.6259E+00,3.1648E+01
4.7100E+02,-1.3448E+01,3.0536E+01
4.7300E+02,-1.7189E+01,2.9828E+01
4.7500E+02,-2.0526E+01,2.7300E+01
4.7700E+02,-2.2447E+01,2.5885E+01
4.7900E+02,-2.5177E+01,2.4975E+01
4.8000E+02,-2.2851E+01,2.5278E+01
4.8200E+02,-2.5683E+01,2.0324E+01
4.8400E+02,-2.3761E+01,1.6178E+01
4.8600E+02,-2.7806E+01,1.3145E+01
4.8800E+02,-3.3468E+01,1.3145E+01
4.9000E+02,-3.1648E+01,1.2032E+01
4.9200E+02,-2.8514E+01,1.0010E+01
4.9400E+02,-2.7098E+01,7.1790E+00
4.9600E+02,-3.2255E+01,3.3873E+00
4.9800E+02,-3.3064E+01,1.3953E+00
5.0000E+02,-2.9120E+01,-3.6603E-01
