Freq (Hz),Real,Imaginary
4.4100E+02,-2.2427E+01,8.3398E+00
4.4300E+02,-2.2621E+01,5.6505E+00
4.4500E+02,-2.3495E+01,4.9029E+00
4.4700E+02,-2.2816E+01,1.6796E+00
4.4900E+02,-2.0388E+01,-4.0680E-01
4.5100E+02,-2.0194E+01,-4.4660E+00
4.5300E+02,-1.9612E+01,-5.4757E+00
4.5500E+02,-1.9320E+01,-5.9417E+00
4.5700E+02,-1.9806E+01,-7.1456E+00
4.5900E+02,-1.6311E+01,-6.6602E+00
4.6100E+02,-1.4272E+01,-1.0583E+01
4.6300E+02,-1.1942E+01,-1.3010E+01
4.6500E+02,-1.3010E+01,-1.3786E+01
4.6700E+02,-1.3204E+01,-1.4854E+01
4.6900E+02,-1.0194E+01,-1.4369E+01
4.7100E+02,-8.5146E+00,-1.4272E+01
4.7300E+02,-5.3883E+00,-1.4078E+01
4.7500E+02,-2.7282E+00,-1.2718E+01
4.7700E+02,-2.2621E+00,-1.0874E+01
4.7900E+02,-2.5534E+00,-1.1748E+01
4.8000E+02,3.4660E+00,-1.1553E+01
4.8200E+02,7.3107E+00,-1.1456E+01
4.8400E+02,3.3786E+00,-1.0971E+01
4.8600E+02,3.6214E+00,-1.0680E+01
4.8800E+02,3.2524E+00,-8.3981E+00
4.9000E+02,6.8447E+00,-8.0194E+00
4.9200E+02,9.0971E+00,-6.4563E+00
4.9400E+02,8.5243E+00,-3.0971E+00
4.9600E+02,8.7087E+00,7.0388E-01
4.9800E+02,9.1456E+00,2.8155E+00
5.0000E+02,7.4466E+00,9.3592E-02
