Freq (Hz),Real,Imaginary
2.4800E+02,6.7001E+00,2.5577E+00
2.5000E+02,6.4995E+00,3.2096E+00
2.5200E+02,6.3089E+00,3.8716E+00
2.5400E+02,5.9278E+00,4.4634E+00
2.5600E+02,5.5968E+00,5.1354E+00
2.5800E+02,5.1755E+00,5.7172E+00
2.6000E+02,4.8144E+00,6.1785E+00
2.6200E+02,4.2327E+00,6.7503E+00
2.6400E+02,3.6209E+00,7.2217E+00
2.6600E+02,2.9388E+00,7.6630E+00
2.6800E+02,2.2969E+00,8.1344E+00
2.7000E+02,1.6951E+00,8.6359E+00
2.7100E+02,9.0171E-01,8.7864E+00
2.7300E+02,8.9268E-02,8.9368E+00
2.7500E+02,-8.7362E-01,9.2477E+00
2.7700E+02,-1.7553E+00,9.3581E+00
2.7900E+02,-2.6881E+00,9.3079E+00
2.8100E+02,-3.4905E+00,9.2377E+00
2.8300E+02,-4.4233E+00,9.1675E+00
2.8500E+02,-5.3159E+00,8.9669E+00
2.8700E+02,-6.0983E+00,8.4955E+00
2.8900E+02,-6.9910E+00,8.0742E+00
2.9100E+02,-7.7332E+00,7.6128E+00
2.9300E+02,-8.7262E+00,7.1113E+00
2.9500E+02,-9.5186E+00,6.3390E+00
2.9700E+02,-9.9699E+00,5.6670E+00
2.9900E+02,-1.0632E+01,4.9147E+00
3.0100E+02,-1.1434E+01,3.9318E+00
3.0300E+02,-1.2036E+01,3.1795E+00
3.0500E+02,-1.2538E+01,2.2768E+00
3.0700E+02,-1.2939E+01,1.4443E+00
3.0900E+02,-1.3039E+01,3.4604E-01
3.1100E+02,-1.3240E+01,-1.1033E+00
3.1300E+02,-1.3340E+01,-1.8957E+00
3.1400E+02,-1.3240E+01,-3.0291E+00
3.1600E+02,-1.3340E+01,-4.1725E+00
3.1800E+02,-1.3340E+01,-5.4463E+00
3.2000E+02,-1.2738E+01,-6.7202E+00
3.2200E+02,-1.2437E+01,-8.1444E+00
3.2400E+02,-1.2136E+01,-9.4283E+00
3.2600E+02,-1.1434E+01,-1.0532E+01
3.2800E+02,-1.0632E+01,-1.1836E+01
3.3000E+02,-9.6088E+00,-1.2638E+01
3.3200E+02,-8.9970E+00,-1.3340E+01
3.3400E+02,-8.3049E+00,-1.4544E+01
3.3600E+02,-7.3922E+00,-1.6048E+01
3.3800E+02,-6.6199E+00,-1.6750E+01
3.4000E+02,-4.9147E+00,-1.6851E+01
3.4200E+02,-3.1795E+00,-1.8255E+01
3.4400E+02,-2.1866E+00,-1.9057E+01
3.4600E+02,-6.6399E-01,-1.9358E+01
3.4800E+02,4.4032E-01,-1.9559E+01
3.5000E+02,2.0762E+00,-2.0261E+01
3.5200E+02,3.3200E+00,-2.0562E+01
3.5400E+02,4.9348E+00,-2.0461E+01
3.5500E+02,6.3791E+00,-2.0160E+01
3.5700E+02,8.1645E+00,-2.0060E+01
3.5900E+02,9.8997E+00,-1.9358E+01
3.6100E+02,1.1234E+01,-1.9057E+01
3.6300E+02,1.2738E+01,-1.9358E+01
3.6500E+02,1.3741E+01,-1.8255E+01
3.6700E+02,1.4744E+01,-1.7051E+01
3.6900E+02,1.6650E+01,-1.7151E+01
3.7100E+02,1.7954E+01,-1.6550E+01
3.7300E+02,1.9358E+01,-1.5045E+01
3.7500E+02,2.0461E+01,-1.3039E+01
3.7700E+02,2.1866E+01,-1.1535E+01
3.7900E+02,2.2768E+01,-1.0331E+01
3.8100E+02,2.2969E+01,-7.7633E+00
3.8300E+02,2.4875E+01,-6.6499E+00
3.8500E+02,2.5075E+01,-6.6299E+00
3.8700E+02,2.4774E+01,-4.1825E+00
3.8900E+02,2.5577E+01,-2.1565E+00
3.9100E+02,2.6078E+01,-5.9679E-02
3.9300E+02,2.5978E+01,1.2738E+00
3.9500E+02,2.6279E+01,2.9589E+00
3.9600E+02,2.5476E+01,4.0722E+00
3.9800E+02,2.5777E+01,6.2788E+00
4.0000E+02,2.5075E+01,7.8837E+00
4.0200E+02,2.4373E+01,1.0431E+01
4.0400E+02,2.3671E+01,1.0933E+01
4.0600E+02,2.3370E+01,1.1836E+01
4.0800E+02,2.2166E+01,1.3541E+01
4.1000E+02,2.0261E+01,1.4744E+01
4.1200E+02,1.9659E+01,1.4243E+01
4.1400E+02,1.9258E+01,1.6750E+01
4.1600E+02,1.7553E+01,1.9659E+01
4.1800E+02,1.5446E+01,2.0060E+01
